venda_id,data_venda,cliente_id,produto_id,vendedor_id,quantidade,desconto_pct,preco_unitario,valor_bruto,valor_liquido,cd_id
22334,2026-01-04,1697,76,14,15,0.0,4.97,74.55,74.55,4
22335,2026-02-25,1052,26,37,23,0.1,2.42,55.66,50.09,5
22336,2026-02-08,2215,73,14,2,0.0,8.39,16.78,16.78,4
22337,2026-04-18,758,44,41,1,0.08,9.44,9.44,8.68,1
22338,2026-02-06,1961,37,5,26,0.0,7.86,204.36,204.36,3
22339,2026-02-23,1580,22,39,37,0.05,12.74,471.38,447.81,2
22340,2026-01-22,1099,62,21,39,0.05,7.28,283.92,269.72,3
22341,2026-07-15,2412,68,31,41,0.1,10.13,415.33,373.8,3
22342,2026-06-11,956,79,31,20,0.02,11.94,238.8,234.02,3
22343,2026-02-17,1979,66,60,27,0.1,3.13,84.51,76.06,4
22344,2026-01-27,753,8,6,40,0.05,9.49,379.6,360.62,5
22345,2026-07-07,602,71,35,2,0.0,5.85,11.7,11.7,5
22346,2026-05-28,1726,49,9,31,0.0,3.37,104.47,104.47,2
22347,2026-07-14,2928,42,39,20,0.1,10.25,205.0,184.5,2
22348,2026-02-09,900,21,26,17,0.08,13.18,224.06,206.14,4
22349,2026-03-20,344,41,10,28,0.1,7.66,214.48,193.03,1
22350,2026-01-27,362,65,11,17,0.08,7.95,135.15,124.34,3
22351,2026-04-04,1476,48,8,29,0.0,7.79,225.91,225.91,4
22352,2026-02-05,2349,9,47,34,0.1,8.06,274.04,246.64,3
22353,2026-01-01,2137,61,55,26,0.0,7.6,197.6,197.6,3
22354,2026-04-22,628,64,20,29,0.05,7.94,230.26,218.75,3
22355,2026-08-04,2505,54,23,20,0.0,3.71,74.2,74.2,1
22356,2026-05-23,495,17,3,4,0.05,6.96,27.84,26.45,4
22357,2026-06-16,1678,24,11,17,0.0,10.19,173.23,173.23,3
22358,2026-06-28,2548,37,10,28,0.05,7.86,220.08,209.08,1
22359,2026-08-02,2424,70,57,18,0.02,10.18,183.24,179.58,3
22360,2026-01-29,2107,66,19,3,0.0,3.13,9.39,9.39,5
22361,2026-02-25,994,8,48,25,0.0,9.49,237.25,237.25,5
22362,2026-05-16,2299,6,9,27,0.0,8.96,241.92,241.92,2
22363,2026-06-30,1160,4,11,43,0.0,5.58,239.94,239.94,3
22364,2026-06-20,1052,75,13,46,0.1,5.8,266.8,240.12,4
22365,2026-06-10,1599,70,12,29,0.08,10.18,295.22,271.6,5
22366,2026-03-10,1853,18,13,5,0.1,9.0,45.0,40.5,4
22367,2026-03-22,628,74,18,39,0.0,5.29,206.31,206.31,1
22368,2026-01-18,2797,41,26,24,0.1,7.66,183.84,165.46,4
22369,2026-03-11,2601,26,12,30,0.02,2.42,72.6,71.15,5
22370,2026-02-04,849,59,32,38,0.05,3.49,132.62,125.99,2
22371,2026-07-26,726,6,22,32,0.1,8.96,286.72,258.05,2
22372,2026-01-21,207,10,38,22,0.0,11.95,262.9,262.9,5
22373,2026-03-21,1219,21,35,42,0.1,13.18,553.56,498.2,5
22374,2026-07-15,513,49,55,18,0.08,3.37,60.66,55.81,3
22375,2026-07-30,2792,68,38,32,0.0,10.13,324.16,324.16,5
22376,2026-03-24,2693,42,42,29,0.05,10.25,297.25,282.39,4
22377,2026-04-13,2486,36,51,41,0.05,3.74,153.34,145.67,4
22378,2026-04-26,845,47,12,42,0.0,3.07,128.94,128.94,5
22379,2026-06-30,2071,1,53,12,0.0,3.6,43.2,43.2,2
22380,2026-06-19,1474,53,27,43,0.0,9.13,392.59,392.59,3
22381,2026-04-26,820,65,40,29,0.08,7.95,230.55,212.11,4
22382,2026-03-23,1604,34,44,14,0.05,12.11,169.54,161.06,2
22383,2026-03-23,496,52,13,31,0.0,10.54,326.74,326.74,4
22384,2026-05-23,2881,24,34,48,0.05,10.19,489.12,464.66,3
22385,2026-07-03,492,75,18,31,0.05,5.8,179.8,170.81,1
22386,2026-01-17,905,15,11,8,0.0,6.73,53.84,53.84,3
22387,2026-06-19,665,12,53,25,0.02,3.79,94.75,92.86,2
22388,2026-04-16,1565,76,48,11,0.1,4.97,54.67,49.2,5
22389,2026-02-01,2017,41,12,13,0.1,7.66,99.58,89.62,5
22390,2026-01-22,2875,33,12,35,0.0,12.02,420.7,420.7,5
22391,2026-03-16,1166,66,6,6,0.0,3.13,18.78,18.78,5
22392,2026-02-24,605,23,21,43,0.0,9.9,425.7,425.7,3
22393,2026-01-23,65,24,15,45,0.1,10.19,458.55,412.7,4
22394,2026-03-06,1794,5,45,10,0.0,4.73,47.3,47.3,1
22395,2026-07-03,2938,42,25,16,0.02,10.25,164.0,160.72,4
22396,2026-06-07,191,61,59,16,0.02,7.6,121.6,119.17,4
22397,2026-02-15,2989,79,34,3,0.0,11.94,35.82,35.82,3
22398,2026-05-29,789,43,54,4,0.02,12.22,48.88,47.9,3
22399,2026-04-10,2726,6,6,37,0.0,8.96,331.52,331.52,5
22400,2026-06-14,208,16,59,23,0.05,9.42,216.66,205.83,4
22401,2026-02-24,2676,23,20,12,0.0,9.9,118.8,118.8,3
22402,2026-01-14,991,72,24,26,0.0,5.41,140.66,140.66,5
22403,2026-03-10,825,47,36,13,0.0,3.07,39.91,39.91,1
22404,2026-08-07,620,75,27,29,0.02,5.8,168.2,164.84,3
22405,2026-05-03,401,68,19,9,0.0,10.13,91.17,91.17,5
22406,2026-01-12,2396,71,10,10,0.02,5.85,58.5,57.33,1
22407,2026-08-03,209,23,26,41,0.0,9.9,405.9,405.9,4
22408,2026-07-01,1391,45,29,14,0.1,10.01,140.14,126.13,3
22409,2026-04-30,2846,5,8,15,0.0,4.73,70.95,70.95,4
22410,2026-06-12,1216,30,47,38,0.08,7.33,278.54,256.26,3
22411,2026-02-10,2482,26,11,20,0.1,2.42,48.4,43.56,3
22412,2026-05-11,2077,13,5,6,0.1,10.13,60.78,54.7,3
22413,2026-07-20,2387,5,20,38,0.08,4.73,179.74,165.36,3
22414,2026-04-07,2842,31,20,1,0.1,4.2,4.2,3.78,3
22415,2026-01-09,294,6,18,22,0.02,8.96,197.12,193.18,1
22416,2026-06-16,905,49,56,20,0.0,3.37,67.4,67.4,1
22417,2026-06-10,965,23,36,33,0.08,9.9,326.7,300.56,1
22418,2026-06-12,201,19,11,29,0.02,3.17,91.93,90.09,3
22419,2026-05-23,319,9,32,29,0.0,8.06,233.74,233.74,2
22420,2026-01-31,330,38,18,44,0.1,8.53,375.32,337.79,1
22421,2026-01-26,2849,14,58,30,0.0,4.75,142.5,142.5,1
22422,2026-06-24,2572,46,57,2,0.08,4.08,8.16,7.51,3
22423,2026-07-08,1766,79,36,3,0.0,11.94,35.82,35.82,1
22424,2026-01-18,2538,59,21,17,0.1,3.49,59.33,53.4,3
22425,2026-05-08,1032,10,9,1,0.1,11.95,11.95,10.76,2
22426,2026-04-21,1427,8,50,42,0.0,9.49,398.58,398.58,4
22427,2026-03-19,2651,71,2,38,0.1,5.85,222.3,200.07,4
22428,2026-05-22,443,70,18,35,0.0,10.18,356.3,356.3,1
22429,2026-07-21,439,30,33,34,0.0,7.33,249.22,249.22,1
22430,2026-06-30,1580,37,16,32,0.0,7.86,251.52,251.52,4
22431,2026-02-03,759,31,44,17,0.0,4.2,71.4,71.4,2
22432,2026-04-12,2006,47,12,1,0.0,3.07,3.07,3.07,5
22433,2026-07-25,1908,17,52,6,0.08,6.96,41.76,38.42,1
22434,2026-02-22,997,76,4,23,0.02,4.97,114.31,112.02,3
22435,2026-07-07,348,33,21,13,0.0,12.02,156.26,156.26,3
22436,2026-04-18,248,14,25,48,0.1,4.75,228.0,205.2,4
22437,2026-04-25,1329,25,60,41,0.02,12.55,514.55,504.26,4
22438,2026-02-25,966,71,43,33,0.08,5.85,193.05,177.61,4
22439,2026-07-22,102,24,60,21,0.0,10.19,213.99,213.99,4
22440,2026-04-27,2072,65,31,40,0.02,7.95,318.0,311.64,3
22441,2026-05-07,2872,62,57,20,0.02,7.28,145.6,142.69,3
22442,2026-04-12,2936,80,25,26,0.08,3.52,91.52,84.2,4
22443,2026-01-20,354,13,2,35,0.08,10.13,354.55,326.19,4
22444,2026-06-21,571,32,13,18,0.05,5.34,96.12,91.31,4
22445,2026-03-14,1296,68,23,25,0.0,10.13,253.25,253.25,1
22446,2026-02-22,2744,11,42,16,0.0,5.57,89.12,89.12,4
22447,2026-06-22,1724,3,13,9,0.0,6.04,54.36,54.36,4
22448,2026-02-13,1370,2,16,40,0.05,9.61,384.4,365.18,4
22449,2026-05-31,2778,7,40,48,0.1,2.81,134.88,121.39,4
22450,2026-04-15,1990,64,2,23,0.0,7.94,182.62,182.62,4
22451,2026-06-25,2955,28,54,3,0.05,7.94,23.82,22.63,3
22452,2026-01-12,2592,11,58,16,0.0,5.57,89.12,89.12,1
22453,2026-06-20,2995,57,49,44,0.1,4.61,202.84,182.56,4
22454,2026-02-20,1673,25,57,33,0.0,12.55,414.15,414.15,3
22455,2026-07-11,1124,12,10,13,0.08,3.79,49.27,45.33,1
22456,2026-03-19,185,79,13,49,0.1,11.94,585.06,526.55,4
22457,2026-01-02,2190,47,53,7,0.0,3.07,21.49,21.49,2
22458,2026-04-18,798,36,15,22,0.0,3.74,82.28,82.28,4
22459,2026-01-13,33,74,43,25,0.1,5.29,132.25,119.02,4
22460,2026-03-01,2409,19,35,9,0.08,3.17,28.53,26.25,5
22461,2026-06-07,1273,48,18,10,0.0,7.79,77.9,77.9,1
22462,2026-05-04,1659,61,26,32,0.0,7.6,243.2,243.2,4
22463,2026-06-05,2352,1,27,3,0.02,3.6,10.8,10.58,3
22464,2026-07-13,988,22,54,20,0.02,12.74,254.8,249.7,3
22465,2026-04-13,2451,8,33,35,0.02,9.49,332.15,325.51,1
22466,2026-04-30,1750,43,26,29,0.1,12.22,354.38,318.94,4
22467,2026-01-13,1703,55,41,19,0.08,6.26,118.94,109.42,1
22468,2026-03-05,806,13,9,49,0.0,10.13,496.37,496.37,2
22469,2026-06-09,2367,12,20,24,0.08,3.79,90.96,83.68,3
22470,2026-01-14,724,37,33,23,0.05,7.86,180.78,171.74,1
22471,2026-03-21,1858,32,38,32,0.02,5.34,170.88,167.46,5
22472,2026-01-31,2486,9,7,15,0.1,8.06,120.9,108.81,1
22473,2026-07-08,350,55,19,19,0.08,6.26,118.94,109.42,5
22474,2026-05-04,1201,62,27,49,0.0,7.28,356.72,356.72,3
22475,2026-05-22,2033,35,1,11,0.0,12.35,135.85,135.85,1
22476,2026-05-31,822,30,35,33,0.0,7.33,241.89,241.89,5
22477,2026-02-19,84,13,51,39,0.1,10.13,395.07,355.56,4
22478,2026-01-11,1228,26,57,15,0.05,2.42,36.3,34.48,3
22479,2026-03-29,1491,41,39,16,0.0,7.66,122.56,122.56,2
22480,2026-02-10,2762,80,18,16,0.0,3.52,56.32,56.32,1
22481,2026-03-12,2422,15,43,22,0.05,6.73,148.06,140.66,4
22482,2026-03-12,543,67,39,30,0.02,8.43,252.9,247.84,2
22483,2026-06-22,832,41,3,37,0.05,7.66,283.42,269.25,4
22484,2026-03-12,556,45,1,18,0.08,10.01,180.18,165.77,1
22485,2026-02-03,2733,25,60,25,0.0,12.55,313.75,313.75,4
22486,2026-07-30,1062,76,53,38,0.1,4.97,188.86,169.97,2
22487,2026-01-11,2674,6,25,1,0.05,8.96,8.96,8.51,4
22488,2026-02-14,182,17,20,10,0.0,6.96,69.6,69.6,3
22489,2026-03-18,1677,26,6,6,0.02,2.42,14.52,14.23,5
22490,2026-01-14,225,46,15,10,0.0,4.08,40.8,40.8,4
22491,2026-07-17,1664,34,6,43,0.05,12.11,520.73,494.69,5
22492,2026-03-19,33,75,7,12,0.08,5.8,69.6,64.03,1
22493,2026-06-22,469,15,52,48,0.02,6.73,323.04,316.58,1
22494,2026-01-30,439,46,48,43,0.05,4.08,175.44,166.67,5
22495,2026-04-25,2128,39,48,19,0.08,4.8,91.2,83.9,5
22496,2026-01-28,1922,25,4,5,0.08,12.55,62.75,57.73,3
22497,2026-02-20,1676,2,23,12,0.08,9.61,115.32,106.09,1
22498,2026-03-31,590,65,38,30,0.1,7.95,238.5,214.65,5
22499,2026-07-09,798,17,34,23,0.05,6.96,160.08,152.08,3
22500,2026-03-09,1134,12,19,43,0.0,3.79,162.97,162.97,5
22501,2026-06-16,2937,46,25,18,0.0,4.08,73.44,73.44,4
22502,2026-01-21,2117,13,43,9,0.08,10.13,91.17,83.88,4
22503,2026-02-25,95,52,51,33,0.0,10.54,347.82,347.82,4
22504,2026-05-13,96,59,58,46,0.0,3.49,160.54,160.54,1
22505,2026-04-14,1044,19,43,28,0.08,3.17,88.76,81.66,4
22506,2026-04-21,628,6,17,35,0.0,8.96,313.6,313.6,3
22507,2026-05-30,1222,8,55,29,0.08,9.49,275.21,253.19,3
22508,2026-01-17,2988,5,38,12,0.08,4.73,56.76,52.22,5
22509,2026-06-03,588,39,46,27,0.0,4.8,129.6,129.6,5
22510,2026-07-09,1791,31,23,49,0.0,4.2,205.8,205.8,1
22511,2026-06-18,1448,63,34,49,0.0,4.72,231.28,231.28,3
22512,2026-03-04,1980,32,31,41,0.0,5.34,218.94,218.94,3
22513,2026-03-19,1641,53,44,26,0.05,9.13,237.38,225.51,2
22514,2026-07-31,1549,38,5,3,0.0,8.53,25.59,25.59,3
22515,2026-06-23,829,35,33,22,0.0,12.35,271.7,271.7,1
22516,2026-07-24,2898,60,13,41,0.0,13.12,537.92,537.92,4
22517,2026-07-20,803,41,10,47,0.0,7.66,360.02,360.02,1
22518,2026-04-06,433,46,48,29,0.0,4.08,118.32,118.32,5
22519,2026-01-29,288,37,33,2,0.05,7.86,15.72,14.93,1
22520,2026-02-20,203,58,21,44,0.0,6.97,306.68,306.68,3
22521,2026-03-06,1060,25,41,42,0.0,12.55,527.1,527.1,1
22522,2026-07-03,2449,4,1,29,0.0,5.58,161.82,161.82,1
22523,2026-03-02,464,34,55,21,0.08,12.11,254.31,233.97,3
22524,2026-03-21,13,26,20,40,0.02,2.42,96.8,94.86,3
22525,2026-07-07,1590,72,8,15,0.08,5.41,81.15,74.66,4
22526,2026-02-05,1685,78,41,41,0.02,2.4,98.4,96.43,1
22527,2026-05-26,1691,18,51,17,0.1,9.0,153.0,137.7,4
22528,2026-05-02,5,35,59,40,0.0,12.35,494.0,494.0,4
22529,2026-08-05,610,35,46,34,0.1,12.35,419.9,377.91,5
22530,2026-04-18,1045,18,52,3,0.05,9.0,27.0,25.65,1
22531,2026-04-25,2220,1,19,2,0.0,3.6,7.2,7.2,5
22532,2026-07-07,1953,80,46,33,0.1,3.52,116.16,104.54,5
22533,2026-08-07,2444,53,1,23,0.02,9.13,209.99,205.79,1
22534,2026-06-10,1642,33,56,44,0.08,12.02,528.88,486.57,1
22535,2026-06-03,1211,15,49,39,0.0,6.73,262.47,262.47,4
22536,2026-07-12,1680,39,40,46,0.0,4.8,220.8,220.8,4
22537,2026-08-04,1155,22,56,10,0.02,12.74,127.4,124.85,1
22538,2026-06-11,473,18,32,38,0.02,9.0,342.0,335.16,2
22539,2026-03-06,1728,77,20,22,0.0,8.09,177.98,177.98,3
22540,2026-05-22,885,53,33,16,0.0,9.13,146.08,146.08,1
22541,2026-02-21,794,25,4,19,0.0,12.55,238.45,238.45,3
22542,2026-04-21,2131,17,57,43,0.0,6.96,299.28,299.28,3
22543,2026-04-08,199,62,31,27,0.0,7.28,196.56,196.56,3
22544,2026-08-06,70,49,1,2,0.1,3.37,6.74,6.07,1
22545,2026-05-02,1069,69,37,24,0.05,6.21,149.04,141.59,5
22546,2026-07-31,1786,61,31,38,0.0,7.6,288.8,288.8,3
22547,2026-06-27,2520,33,60,37,0.0,12.02,444.74,444.74,4
22548,2026-07-06,1552,53,47,24,0.1,9.13,219.12,197.21,3
22549,2026-02-07,776,31,17,39,0.08,4.2,163.8,150.7,3
22550,2026-06-20,1032,8,3,44,0.0,9.49,417.56,417.56,4
22551,2026-02-25,1136,3,27,3,0.0,6.04,18.12,18.12,3
22552,2026-05-08,1005,7,50,25,0.05,2.81,70.25,66.74,4
22553,2026-04-17,2007,74,44,43,0.08,5.29,227.47,209.27,2
22554,2026-02-27,2397,68,51,21,0.02,10.13,212.73,208.48,4
22555,2026-08-05,2127,32,50,49,0.02,5.34,261.66,256.43,4
22556,2026-07-12,1146,73,32,42,0.02,8.39,352.38,345.33,2
22557,2026-05-07,863,59,49,10,0.05,3.49,34.9,33.15,4
22558,2026-01-03,240,11,50,17,0.05,5.57,94.69,89.96,4
22559,2026-02-10,2394,19,7,20,0.0,3.17,63.4,63.4,1
22560,2026-02-20,2887,31,9,24,0.0,4.2,100.8,100.8,2
22561,2026-08-02,165,65,15,34,0.05,7.95,270.3,256.79,4
22562,2026-03-30,392,53,57,42,0.0,9.13,383.46,383.46,3
22563,2026-01-11,644,32,52,28,0.05,5.34,149.52,142.04,1
22564,2026-05-09,2393,67,3,1,0.08,8.43,8.43,7.76,4
22565,2026-07-29,650,27,56,42,0.08,7.64,320.88,295.21,1
22566,2026-05-04,42,73,3,18,0.08,8.39,151.02,138.94,4
22567,2026-04-08,1008,58,47,18,0.02,6.97,125.46,122.95,3
22568,2026-02-08,1094,56,32,41,0.02,6.11,250.51,245.5,2
22569,2026-07-13,1186,8,39,40,0.08,9.49,379.6,349.23,2
22570,2026-01-24,1546,12,45,44,0.1,3.79,166.76,150.08,1
22571,2026-07-25,726,79,53,45,0.1,11.94,537.3,483.57,2
22572,2026-02-18,90,62,43,8,0.0,7.28,58.24,58.24,4
22573,2026-01-31,322,21,33,9,0.0,13.18,118.62,118.62,1
22574,2026-03-18,2203,69,34,22,0.1,6.21,136.62,122.96,3
22575,2026-01-02,1980,25,58,49,0.05,12.55,614.95,584.2,1
22576,2026-01-04,782,29,48,17,0.02,9.08,154.36,151.27,5
22577,2026-02-11,2823,25,38,17,0.05,12.55,213.35,202.68,5
22578,2026-06-02,1624,40,37,48,0.1,8.23,395.04,355.54,5
22579,2026-06-29,2391,61,18,48,0.08,7.6,364.8,335.62,1
22580,2026-02-24,2377,14,52,28,0.02,4.75,133.0,130.34,1
22581,2026-05-22,901,78,44,30,0.08,2.4,72.0,66.24,2
22582,2026-03-19,1774,25,7,20,0.08,12.55,251.0,230.92,1
22583,2026-04-06,1780,78,48,41,0.05,2.4,98.4,93.48,5
22584,2026-03-15,1367,70,59,43,0.1,10.18,437.74,393.97,4
22585,2026-07-16,1906,44,44,13,0.02,9.44,122.72,120.27,2
22586,2026-04-23,1009,8,53,35,0.1,9.49,332.15,298.94,2
22587,2026-04-22,295,46,47,26,0.0,4.08,106.08,106.08,3
22588,2026-07-09,136,61,54,35,0.0,7.6,266.0,266.0,3
22589,2026-05-25,1341,79,35,21,0.0,11.94,250.74,250.74,5
22590,2026-02-02,2740,8,22,30,0.08,9.49,284.7,261.92,2
22591,2026-02-11,644,60,29,32,0.0,13.12,419.84,419.84,3
22592,2026-03-16,1776,24,57,21,0.02,10.19,213.99,209.71,3
22593,2026-01-22,493,60,42,11,0.0,13.12,144.32,144.32,4
22594,2026-06-02,1895,47,9,5,0.0,3.07,15.35,15.35,2
22595,2026-04-19,553,70,24,48,0.0,10.18,488.64,488.64,5
22596,2026-01-10,1322,1,5,32,0.05,3.6,115.2,109.44,3
22597,2026-03-30,2425,41,54,22,0.05,7.66,168.52,160.09,3
22598,2026-07-02,1119,55,24,21,0.02,6.26,131.46,128.83,5
22599,2026-07-19,2803,31,5,21,0.05,4.2,88.2,83.79,3
22600,2026-07-31,140,26,56,23,0.05,2.42,55.66,52.88,1
22601,2026-07-22,252,27,51,22,0.0,7.64,168.08,168.08,4
22602,2026-05-14,507,60,59,46,0.08,13.12,603.52,555.24,4
22603,2026-07-23,732,17,22,23,0.0,6.96,160.08,160.08,2
22604,2026-07-30,1277,79,30,36,0.08,11.94,429.84,395.45,3
22605,2026-05-20,2742,17,31,24,0.0,6.96,167.04,167.04,3
22606,2026-04-01,726,34,46,39,0.02,12.11,472.29,462.84,5
22607,2026-08-01,1071,80,50,1,0.1,3.52,3.52,3.17,4
22608,2026-04-02,134,3,33,38,0.02,6.04,229.52,224.93,1
22609,2026-02-06,2144,27,33,11,0.08,7.64,84.04,77.32,1
22610,2026-01-24,1639,68,7,22,0.0,10.13,222.86,222.86,1
22611,2026-05-05,136,26,12,31,0.05,2.42,75.02,71.27,5
22612,2026-01-08,1393,22,40,28,0.05,12.74,356.72,338.88,4
22613,2026-01-27,656,1,28,3,0.0,3.6,10.8,10.8,5
22614,2026-02-23,1265,12,9,27,0.1,3.79,102.33,92.1,2
22615,2026-04-27,853,16,7,7,0.0,9.42,65.94,65.94,1
22616,2026-04-16,2353,71,40,12,0.0,5.85,70.2,70.2,4
22617,2026-04-23,173,44,54,23,0.0,9.44,217.12,217.12,3
22618,2026-04-22,1799,19,15,32,0.0,3.17,101.44,101.44,4
22619,2026-08-07,2380,65,33,26,0.1,7.95,206.7,186.03,1
22620,2026-02-17,5,49,16,19,0.05,3.37,64.03,60.83,4
22621,2026-04-15,2714,26,50,5,0.05,2.42,12.1,11.5,4
22622,2026-05-15,2286,21,41,3,0.02,13.18,39.54,38.75,1
22623,2026-03-02,838,18,21,22,0.0,9.0,198.0,198.0,3
22624,2026-02-09,1448,57,28,48,0.0,4.61,221.28,221.28,5
22625,2026-01-11,2043,58,33,41,0.08,6.97,285.77,262.91,1
22626,2026-03-13,1551,52,50,21,0.0,10.54,221.34,221.34,4
22627,2026-02-25,2270,36,30,11,0.0,3.74,41.14,41.14,3
22628,2026-02-13,2669,41,41,18,0.05,7.66,137.88,130.99,1
22629,2026-03-01,1075,72,29,25,0.02,5.41,135.25,132.54,3
22630,2026-06-03,328,45,18,31,0.0,10.01,310.31,310.31,1
22631,2026-07-02,1295,50,37,28,0.05,7.46,208.88,198.44,5
22632,2026-04-24,1799,19,47,23,0.05,3.17,72.91,69.26,3
22633,2026-01-15,2326,37,59,32,0.0,7.86,251.52,251.52,4
22634,2026-06-11,847,2,4,48,0.08,9.61,461.28,424.38,3
22635,2026-02-03,2785,37,59,21,0.1,7.86,165.06,148.55,4
22636,2026-01-13,111,65,45,3,0.0,7.95,23.85,23.85,1
22637,2026-05-06,1742,54,17,42,0.08,3.71,155.82,143.35,3
22638,2026-04-04,1313,72,24,41,0.05,5.41,221.81,210.72,5
22639,2026-03-10,2085,28,41,29,0.02,7.94,230.26,225.65,1
22640,2026-08-01,851,63,19,2,0.0,4.72,9.44,9.44,5
22641,2026-01-21,2796,59,21,44,0.05,3.49,153.56,145.88,3
22642,2026-01-12,5,57,32,9,0.1,4.61,41.49,37.34,2
22643,2026-05-10,2448,64,42,48,0.0,7.94,381.12,381.12,4
22644,2026-04-03,1479,38,55,9,0.1,8.53,76.77,69.09,3
22645,2026-06-26,1548,28,52,1,0.0,7.94,7.94,7.94,1
22646,2026-01-09,934,47,16,17,0.05,3.07,52.19,49.58,4
22647,2026-04-03,1176,31,12,25,0.05,4.2,105.0,99.75,5
22648,2026-02-02,1303,56,60,43,0.0,6.11,262.73,262.73,4
22649,2026-01-10,934,70,57,3,0.08,10.18,30.54,28.1,3
22650,2026-04-12,36,3,36,12,0.1,6.04,72.48,65.23,1
22651,2026-06-11,1202,50,42,33,0.08,7.46,246.18,226.49,4
22652,2026-02-04,1206,34,16,26,0.0,12.11,314.86,314.86,4
22653,2026-07-05,2166,9,38,42,0.0,8.06,338.52,338.52,5
22654,2026-04-25,1412,18,42,24,0.02,9.0,216.0,211.68,4
22655,2026-04-16,1649,67,18,31,0.0,8.43,261.33,261.33,1
22656,2026-07-23,1399,30,45,12,0.1,7.33,87.96,79.16,1
22657,2026-03-14,1273,7,23,20,0.0,2.81,56.2,56.2,1
22658,2026-02-14,2151,60,32,23,0.05,13.12,301.76,286.67,2
22659,2026-06-22,2027,19,3,30,0.0,3.17,95.1,95.1,4
22660,2026-01-24,2974,30,8,42,0.0,7.33,307.86,307.86,4
22661,2026-07-11,1491,16,38,17,0.0,9.42,160.14,160.14,5
22662,2026-07-01,84,60,49,35,0.0,13.12,459.2,459.2,4
22663,2026-08-03,1756,74,35,11,0.05,5.29,58.19,55.28,5
22664,2026-04-12,1189,78,49,20,0.08,2.4,48.0,44.16,4
22665,2026-05-17,288,6,49,5,0.0,8.96,44.8,44.8,4
22666,2026-07-14,2571,74,46,14,0.0,5.29,74.06,74.06,5
22667,2026-01-29,1899,51,50,39,0.0,9.95,388.05,388.05,4
22668,2026-03-09,1878,67,46,26,0.0,8.43,219.18,219.18,5
22669,2026-04-14,1910,7,50,45,0.02,2.81,126.45,123.92,4
22670,2026-05-19,2951,69,23,12,0.0,6.21,74.52,74.52,1
22671,2026-05-30,2065,27,24,22,0.02,7.64,168.08,164.72,5
22672,2026-07-23,2141,32,30,8,0.05,5.34,42.72,40.58,3
22673,2026-04-18,2254,72,33,15,0.0,5.41,81.15,81.15,1
22674,2026-02-07,2173,59,40,3,0.1,3.49,10.47,9.42,4
22675,2026-02-11,2113,41,33,11,0.02,7.66,84.26,82.57,1
22676,2026-06-26,229,54,10,1,0.0,3.71,3.71,3.71,1
22677,2026-04-12,1208,29,24,33,0.02,9.08,299.64,293.65,5
22678,2026-05-19,826,79,37,48,0.05,11.94,573.12,544.46,5
22679,2026-05-04,2673,6,2,3,0.02,8.96,26.88,26.34,4
22680,2026-06-28,1752,46,7,18,0.02,4.08,73.44,71.97,1
22681,2026-02-18,1548,4,57,44,0.08,5.58,245.52,225.88,3
22682,2026-02-07,1568,35,51,2,0.05,12.35,24.7,23.46,4
22683,2026-06-11,2047,41,35,35,0.0,7.66,268.1,268.1,5
22684,2026-04-06,2288,67,8,29,0.05,8.43,244.47,232.25,4
22685,2026-06-29,605,76,16,41,0.0,4.97,203.77,203.77,4
22686,2026-01-29,2981,60,47,24,0.05,13.12,314.88,299.14,3
22687,2026-03-01,2286,78,44,4,0.05,2.4,9.6,9.12,2
22688,2026-07-31,621,10,14,29,0.08,11.95,346.55,318.83,4
22689,2026-07-05,1818,43,4,48,0.1,12.22,586.56,527.9,3
22690,2026-01-14,1286,48,56,27,0.0,7.79,210.33,210.33,1
22691,2026-06-29,1131,7,44,3,0.1,2.81,8.43,7.59,2
22692,2026-01-15,2601,48,40,5,0.0,7.79,38.95,38.95,4
22693,2026-01-27,857,4,53,24,0.0,5.58,133.92,133.92,2
22694,2026-07-17,2515,51,26,37,0.08,9.95,368.15,338.7,4
22695,2026-01-28,1911,18,7,11,0.1,9.0,99.0,89.1,1
22696,2026-03-08,2452,76,3,19,0.0,4.97,94.43,94.43,4
22697,2026-01-30,2236,27,59,48,0.02,7.64,366.72,359.39,4
22698,2026-05-12,1862,49,37,49,0.1,3.37,165.13,148.62,5
22699,2026-01-13,572,49,45,44,0.05,3.37,148.28,140.87,1
22700,2026-03-05,2980,70,23,29,0.02,10.18,295.22,289.32,1
22701,2026-03-13,1928,27,7,44,0.08,7.64,336.16,309.27,1
22702,2026-05-23,1074,29,48,25,0.0,9.08,227.0,227.0,5
22703,2026-04-20,769,55,48,49,0.0,6.26,306.74,306.74,5
22704,2026-02-12,349,5,48,18,0.02,4.73,85.14,83.44,5
22705,2026-04-13,948,45,32,45,0.1,10.01,450.45,405.4,2
22706,2026-04-11,398,31,42,27,0.0,4.2,113.4,113.4,4
22707,2026-03-19,2664,79,19,46,0.05,11.94,549.24,521.78,5
22708,2026-04-28,1308,43,17,24,0.08,12.22,293.28,269.82,3
22709,2026-03-13,1879,62,2,44,0.0,7.28,320.32,320.32,4
22710,2026-03-15,2415,67,11,26,0.05,8.43,219.18,208.22,3
22711,2026-06-22,2885,12,27,40,0.1,3.79,151.6,136.44,3
22712,2026-02-25,1359,51,30,48,0.0,9.95,477.6,477.6,3
22713,2026-03-14,157,55,27,4,0.0,6.26,25.04,25.04,3
